rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,These were exactly as described and work great. I would recommend these and will buy more ...,I use these for various things including hanging up wigs and for chipbag clips. These were exactly as described and work great. I would recommend these and will buy more when needed.,[],B000X20Y4C,B000X20Y4C,AGR2DJTUME7PNBAOF4H5BKENWRIA,1444548364000,0,True
5.0,Really works!!!,It really does cover very well doesn't feel heavy and looks natural...,[],B095JY7VRH,B095JY7VRH,AEI44LUX7RAY6ZZDIHDEOQMHJ45Q,1641324798956,0,False
5.0,"One word AMAZING....,.",I have been using Beabody Hyaluronic Acid Serum for a little over a week now and I LOVELOVELOVE IT. I wouldnt send it back if they paid me to. My skin is so much softer and clearer and refreshed looking multiple people have commented on my skin since I have started using it I am amazed on how fast and well that it works. I recieved this for free but i promise you I will be buying much for in the future even if it is at full price ....,[],B01EJ3ASJ6,B01EJ3ASJ6,AEI44LUX7RAY6ZZDIHDEOQMHJ45Q,1468785816000,0,False
5.0,Best body brush a must have.......,I simply love love love this body brush i will never buy a diffrent kind in the future it is awsome i have always sshowered using a back brush but it was always so ruff for my whole body and this one is just the right ruffness it comes off thebrush so you can waash your body and you put it back on the brush to get areas that are hard to reach i lovvvveeeeeee it.....It came in a pretty purpkle travel bag so you can take it with you when you travel I got this item for free but will be buying some for family in the future....,[],B01636G5SK,B01636G5SK,AEI44LUX7RAY6ZZDIHDEOQMHJ45Q,1468611123000,0,False
5.0,works well,"love this product , i am very pleased . fast delivery .",[],B0841XFDYV,B0841XFDYV,AE5UCIDAVJEXNOSWHMW37QYUFFQQ,1598196996000,0,True
5.0,Five Stars,absolutely perfect :)))),[],B01MCWSWS2,B01MCWSWS2,AE5UCIDAVJEXNOSWHMW37QYUFFQQ,1494527809000,1,True
5.0,A great makeup sponge,It is a perfect sponge in texture and size.,[],B00YS4ADQA,B00YS4ADQA,AFSNGW3S5PDEJJHYG7O57UCPXMAQ,1594936584996,0,True
5.0,natural remover that actually works.. yes it's true!,"So when you hear &#34;natural&#34; nail polish remover what comes to mind? For me I thought &#34;there is no way this is going to work&#34;. So what do I do I order it anyways because hey I love the earth, but I want to be pretty too. I've had this stuff for like a week already and even though my toes look like they have been through war I still just keep staring at it. Well today I finally decide to take the plunge. I read all of the instructions and see that you have to let it &#34;sit&#34; on your nails for 2-5 minutes. It's very difficult for me to stay still that long, so I figure I'll try it out and see what happens. Mind you I am not trying this on any regular nail polish, no. I have the polish from my last pedicure which is a light pink glitter polish AKA the worst type of polish to try to remove. I feel like I'm setting this stuff up to fail, right. So I grab the dropper and fill it up. I place a few drops on each toe (for those of you keeping track this is a watery formula and will not stay well if you move at all). I did keep moving about my business for 5-6 minutes. I then return with some cotton pads. I wipe the big toe not expecting much and almost the entire polish wipes away in one swipe. I kid you not more than 3/4 of the polish was gone in one swipe. I'm in disbelief at this point, so I stare and pick at it like it's going to talk to me. After a few minutes in awe I finish the rest of my toes. I did have to go back and do it one more time because my toes are very curved and like I said I cannot sit still, however it didn't bother me at all. This stuff removed disgusting glitter polish in less time and less smell than any other product I've ever used. I am so impressed that I keep staring at the pad I used to remove the polish. It's like it just melted it into a sheet and it just slides off of my nail. It's really cool. I am impressed also that I do not need a ton of this stuff to remove all the polish for my toes so I'm thinking it will last a while. I will re-order this stuff once mine runs out. I highly recommend this product to anyone who wears nail polish ever. I do need to mention that I did receive this product for free to review. Please understand that my review is based only on my own experience with this product and the cost has no impact on my review.",[],B01AYTGWA8,B01AYTGWA8,AFHH4LYKFBZE5VZNRJR6QT7IWDWQ,1461808127000,0,False
5.0,get this brush set now - you will not regret it. Great as a gift or for yourself. large mix of types of brushes!,"This brush set is really good. I was really impressed with the quality. I haven't experienced any fallout from any of the brushes so far. I've had the set for a few weeks now. They are not labeled, so for a beginner like me it is a little hard to tell which brushes to use, but I just do what feels right and what I've seen in videos. I really like the quality of these brushes. They apply powder and liquid well and I don't see issues with what I've used so far. I haven't been able to try all of the brushes, but I even let my friend use a few and she agreed that they were so soft and well made. I love the little case they came in as well. I did wash them before I used them and I had no discoloration. I put a picture of my favorite brush because I'm so obsessed with it. I would recommend these brushes to any one new to makeup or not. I plan to purchase these as gifts for a few friends because I have enjoyed them so much. I did receive this set at a discount in exchange for my review, however the opinions are all my own.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KYMN4uU3L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KYMN4uU3L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KYMN4uU3L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71QdVHzQDYL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71QdVHzQDYL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71QdVHzQDYL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lh9n479sL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lh9n479sL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lh9n479sL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71pGZkCW1TL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71pGZkCW1TL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71pGZkCW1TL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01495J3MM,B01495J3MM,AFHH4LYKFBZE5VZNRJR6QT7IWDWQ,1455302642000,1,False
5.0,"Rich and creamy, definitely hydrating!","I love this product... rich and creamy, definitely hydrating... my skin feels amazing all day/night. I like this scent better than straight/100% coconut oil, although I'm sure it's not for everyone. The scent does dissipate once it's absorbed by the skin. Slather your feet and put on some cotton socks to sleep in, in the morning your feet feel like you've had a parrafin dip at the salon!",[],B017UXLQGQ,B017UXLQGQ,AFCFDFZF64UMVKG5A5VFZZTSA4VA,1471112128000,1,True
5.0,Perfecr,Love it,[],B001VPEFPY,B001VPEFPY,AF4BA53C3TNCCC4DBUTUKC67ZK5A,1487012192000,0,True
5.0,Five Stars,I didn't like but my husband loved so he is using it,[],B00R1TAN7I,B00R1TAN7I,AHBTQRDKI7XRXSUKUNDRGRJUP4UQ,1449970555000,0,True
5.0,i really loved that it came on time but after wearing it ...,i really loved that it came on time but after wearing it for one day the ball came off and i had to use a replacement ball but i really love this belly ring its very pretty .,[],B00NV702XO,B00NV702XO,AFMMW5MPX7ABHLCLJZIGDCL5SBDQ,1464617240000,2,True
5.0,Nice but...,Decent eyebrow pencil. The color is close to being right but not perfect. I like the pencil part but I don't love the brush side. It just doesn't go on as nicely as the pencil side.,[],B08YNRLW8B,B08YNRLW8B,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1625000738402,0,False
5.0,Good,Good scrunches. Ordered them for my daughter. She likes them a lot,[],B08HXQ3T9K,B08HXQ3T9K,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1623894049663,0,False
5.0,Very sparkly!,Love these sparkles! I needed to add glitter to my gel polish collection and this is just what I was looking for. Very bright and glittery,[],B08CVCLVS2,B08CVCLVS2,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1620782754553,0,False
5.0,Look nice,I’m totally new with fake eyelashes but these seem really nice. They’re lightweight and easy to apply. They look great.,[],B08HK11CN4,B08HK11CN4,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1614701030663,0,False
3.0,Cute,They’re cute but start peeling almost immediately,[],B08J7W1VQL,B08J7W1VQL,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1609624380750,0,False
5.0,Good,Decent gel polish set. Colors are quite pigmented and don’t require a ton of cotes. This is gel polish and requires curing under a light.,[],B0876VC4KM,B0876VC4KM,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1606694300004,1,False
5.0,Good,Love this poly gel. Fun colors. Can be hard to apply if you aren’t used to it. There’s lots of YouTube videos that can help. Doesn’t lift or fall off as long as it’s applied right. This does require curing under a light.,[],B08DHZW3LK,B08DHZW3LK,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1606694217973,0,False
5.0,Smells wonderful!!,This is a pretty good lotion. I absolutely love the citrus scent. Smells so clean and refreshing.<br />Definitely takes some getting used to if you’ve never used a gel lotion before but once it dries the sticky goes away. Very happy with this lotion.,[],B07G8MHVXQ,B07G8MHVXQ,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1550616138866,0,True
5.0,So far so good! This works well mixed with lotion on my ...,So far so good! This works well mixed with lotion on my son for his eczema that we can't seem to get under control. This definitely helps though!,[],B01I2MU2JQ,B01I2MU2JQ,AEVZYRKVSCJJDVT7HBS2SZOAXCYQ,1481050414000,0,False
5.0,Five Stars,This is one of my favorite scents!,[],B07712KXTH,B07712KXTH,AGEYSI6OI56HGWMWIW6THK7AN5UA,1527645568999,0,True
5.0,Awesome headbands!,"I have short hair and I love dressing it up, these head bands are great! I love them! There are 4 colors to choose from and they are cute and girly. Love it! They are a little pin up girlish, which is great when I want a different look. I have gotten lots of compliments. I'm so excited about these! I took pictures please excuse my messy hair..lol!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61CexmXNMML._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61CexmXNMML._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61CexmXNMML.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61QWg3w2LGL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61QWg3w2LGL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61QWg3w2LGL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61oBGCtMg6L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61oBGCtMg6L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61oBGCtMg6L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71hCXg0mcRL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71hCXg0mcRL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71hCXg0mcRL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ZyXEJpL0L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ZyXEJpL0L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ZyXEJpL0L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81eGUbCQskL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81eGUbCQskL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81eGUbCQskL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81yzlWEiivL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81yzlWEiivL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81yzlWEiivL.jpg', 'attachment_type': 'IMAGE'}]",B01M13Y47B,B01M13Y47B,AGEYSI6OI56HGWMWIW6THK7AN5UA,1476136307000,0,False
5.0,Nice Scent,"Works well, with a crisp scent.  It's a thick lotion.",[],B00RDJU07O,B00RDJU07O,AE4V2VB7Y2LCYHUXUP6STQ6AZQBA,1629558054469,0,True
5.0,BEAUTIFUL LOOKING MIRROR,"ABSOLUTELY LOVE THIS MIRROR!  THE MIRROR IS SLEEK AND VERY UPSCALE LOOKING.  THE ONLY THING I WOULD CHANGE, IF I COULD, WOULD BE TO ELIMINATE THE 15 MINUTE &#34;TIMER&#34; .....IT'S MORE OF A MINOR NUSANCE ESPECIALLY WHEN I AM PUTTING MY FALSE EYELASHES ON. (LOL)",[],B01DYXQQBQ,B09FR54XLC,AG26KDK766YM6OOCFSWIUDFSZ64Q,1488979862000,1,True
5.0,Great set of ten bands provie lot of flexiblity,"A nice headband set of headbands made from high quality cotton and have been put together really well.  Strong and stretchy these are very easy to use and do a good job at keeping sweat out of your eyes, or as serving as an accessory when running around.  This set comes with ten, five-inch-wide wicking headbands.  These are wide and I like to fold them over to double up the protection, but I do like the flexibility to make the band the right size for what I am wearing.<br /><br />My order came in really quick and was wrapped within a cellophane bag.  The headbands themselves were additionally wrapped up in their own individual bags. These headbands come in different colors which expands the flexibility to wear with my favorite workout gear. The manufacturer doe provide a 100 percent money back guarantee, but I have been happy with mine based on the softness, their ability to keep sweat and hair out of my eyes in addition to the quality of the material and manufacturing process.  No flaws I can see in any of the five headbands, and they appear that they will last me quite a while.<br /><br />I did receive this product to try out at a discount for my unbiased and completely honest feedback. I do routinely provide feedback on products I try (paid or at a discount) so that other shoppers and friends may avoid some of the not so good choices on products they are looking for while avoiding the bad products. I have found this to be a good product which is comfortable to wear and performs as promised. Please, if you find this review to be helpful to you be sure to hit YES. Thank you and happy shopping!",[],B01FCUNSHO,B01FCUNSHO,AE4ML2U2RBEFSZPW5QFVFSHHWABQ,1466363005000,0,False
5.0,Clean face & great for the environment.,"This cloth makes less waste then all those cotton balls I would normally have to use.  Toss in the washer before using the first time and then just wet prior to taking off makeup.  Easy! !<br /><br />The spirit of full disclosure, I receive this item free to facilitate this review.",[],B0181T71RQ,B0181T71RQ,AFJLOZNXOXNS4CX4KQQKOBRQTOGQ,1458681976000,0,False
5.0,Great Eye Liner,This brush makes it very easy to put on eyeliner.,[],B07CV15PFN,B07CV15PFN,AE5ZQMAZNYFIUQKKNLAZV36CB6SA,1539883820951,1,True
5.0,Best stuff for the money,Wonderful scent - even a man can use without feeling girly.  My wife and I tan and use before and afterwards.  Thicker so it does cover a lot of territory.,[],B000SDI6MI,B000SDI6MI,AEUDCP2KYQ6LK7DQAUKPT65SBX7Q,1401662629000,0,True
5.0,Great Product!,We use this exclusively and LOVE it. I have 3 kids 8 and under.  Great product!! Goes on like lotion and isn’t sticky at all.  Soaks right in and smells great.  Still need to reapply periodically like all sunscreen but this is my favorite of any I’ve ever used!,[],B01AAXTOEE,B01AAXTOEE,AF3NLM7IZP3GUI5JW5RA54QX4XWA,1532567998187,0,False
5.0,Love it,"I got the milky white color.  I love it, I’ve been searching for a sheer white nail polish like this, it’s exactly what I wanted.  And not that it matters but the packaging and bottle were also really pretty.","[{'small_image_url': 'https://m.media-amazon.com/images/I/A1S9B0AtHfL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/A1S9B0AtHfL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/A1S9B0AtHfL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/A1SUJ+kl2SL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/A1SUJ+kl2SL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/A1SUJ+kl2SL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B085B5S92V,B085B5S92V,AGJDFZHKNNE56IZLOAUFVW3N76PA,1628201130890,0,True
3.0,Ok for younger women,The brush is too soft to pick up much of the blush. I don't care for the sparkles (at my age).  The color is pretty light.,[],B00VTU0Q3G,B00VTU0Q3G,AG3P2O67CQLHVPRVAHKA2XUWPKRA,1474288955000,0,False
5.0,Best Buy,Absolutely gorgeous,[],B00IE3Y3DK,B00IE3XZD4,AHHDX3VOOINSUQZEWNFXOWDGZGXQ,1584223351258,0,True
5.0,Very nice product! I have not used for even a ...,"Very nice product !  I have not used for even a full month yet to know the full effects of this product, but it is thicker than most cuticle oils and I am looking for it to change the horrible condition of the deep ridges in my nails.  I use this morning and evening as directed, so I will get back with you at a later date to let you know if it works for the purpose I bought it.  It it even changes just some of the problems I have with my nail ridges, I will be thrilled. I love the extra oil brush I can keep in my purse as well.",[],B00PPGWFSE,B00XTYEYWO,AFM7PXBGPPNZPJQOWEVW5QEU6CUQ,1492177822000,0,True
5.0,Good price.,Lovely body lotion.  Good price.,[],B06XKWVGQZ,B08XMBHL8C,AFYMRXKJ5PKIDMYSBUZ5GMFKQO5A,1520654999187,1,True
5.0,"Since I travel, these sizes are so convenient and ...","Since I travel, these sizes are so convenient and I use them to refill the bottle I have at home.",[],B0147RM9T6,B0147RM9T6,AEMBGO4M6N77LPRPU2MWYOJEQL4Q,1476792384000,0,True
1.0,Not easy to use,"Threw this away, could be the user and not the product. But I do not find it user friendly.",[],B076VWJ5G4,B076VWJ5G4,AHXKLPCSYGTJ57P4DPDVIW6GSEUQ,1567991840347,1,True
5.0,Nice Earrings,These are very cute earrings. Seems to be well made but also look delicate. Not gaudy or cheap looking.,[],B07F9ZY9BG,B07F9ZY9BG,AG26VZME6IDQ53EIKNLL7HUAZ2JA,1559037067202,1,True
5.0,getting rid of these lines!,"The cream applies easily no oily residue absorbs quickly into your skin so you can immediately apply your make-up. The cream comes with push down pump top, that is great for a no waste application.  I have to say that I have very sensitive skin, with the first application I did notice a slight sting, not unusual for me, by the second application there was no noted stinging or other symptoms. The cream is light and applies nicely. After a week I have noticed a difference in my skin. I would recommend this product if you are looking for a wrinkle cream that applies nicely, soaks in quickly and reduces wrinkles, without any side effects.",[],B01HIIT4TE,B01HIIT4TE,AGDEQ2JEFND7BB7JYZTST5ADUCIQ,1476274583000,0,False
3.0,My Dead Sea mud actually does something.,I noticed no change when using this. My Aria Dead Sea mud is much better so I’ll stick to that.,[],B01MTYWXIZ,B01MTYWXIZ,AHBXVV4CVMLBOQ6IBXC6OBZYRZAQ,1521507648632,0,True
5.0,Amazing product!,Amazing product! My daughters hair is thin and always tangled. She hates to have it brushed! I have been using this for 1 week now every night. Now every morning her hair is soft and easy to brush. I can’t tell you how happy she is!,[],B01J6I6MJY,B01J6I6MJY,AHXVHSNINVPJU6Z5KPEMD5MW4KNA,1509173966253,1,True
5.0,Works well,It works great and is good on the scalp not too hard not too soft. It does make a sckreeking sound but you get used to it.,[],B07KDNK11M,B07KDNK11M,AEO6EM2LN5AUDTQ5U6F2P2XCSSIQ,1576147247051,0,True
5.0,My clients love this,"Great product. Have reorder it three times now. Very easy to use. Not all color is as seen on the picture, especially the red and pink. Even with the color a little off it is super pretty. My clients love it.",[],B01I2I9NG8,B01I2I9NG8,AHIQFAD7ZHJQMGQ5IWIEBJFZ43EA,1482246629000,1,True
5.0,Love these,Love the diversity and the labels. Bottles are sturdy and spray well. Will totally be back for more when needed.,[],B07MDJDQQN,B07MDJDQQN,AF65KWWZYTZGQDYZC4BSAO3CXBYA,1561778145252,1,True
5.0,They Look Fantastic,Young and carefree is how I feel in these comfortable and stylish headbands. They're great!,[],B075SVT3DB,B075SVT3DB,AECAWMZAPEQURM56SXF445RKM5UA,1548082745717,11,True
5.0,Good buy,These fit my 3 year old well.  The bows are a nice size and have held their shape well. No fraying of the ribbons.,[],B072C4S5T3,B07WVBDLG9,AEFO5UABN2PGRHQ4ISXXFXYVFVSA,1523547568880,0,True
5.0,Five Stars,Works like a charm and my brushes and my face love me now!,[],B01J5ONDPK,B01J5ONDPK,AGRTO2OAW3OZV4LT6YHSE5TKFR4Q,1486739245000,0,True
5.0,I love these! They are beautiful and do not look,"I love these!  They are beautiful and do not look, feel, or function in a way that is “cheap.”",[],B0759PB3RF,B0759PB3RF,AGLLPMAOK73SBYR67CXYHNUZ6HDQ,1514430355192,0,False
5.0,Feet feel amazing!,The Lavender scented foot peel mask smells beautiful and these mask have made my feet feel & look brand new! They are great! I highly recommend them!,[],B08MVZHD6W,B08MVZHD6W,AGI5GT5ZCWMIM2LSAKLUA2BHY36Q,1607997364295,0,True
5.0,Five Stars,These are just the right size and grip well without hurting the scalp,[],B00JC92CZ6,B00JC92CZ6,AFFWXHI2ST7RKWOOMBUGPXRILG7Q,1523843241258,0,True
5.0,Holds thin hair in place.,I like how it keeps my THIN hair exactly in place after curling it. Much better than traditional hairspray.,[],B008S59834,B008S59834,AG3OHGUOYUWHCXLFV43PYHQI4ABA,1591267392069,0,True
5.0,Clean Skin,I have two of these and I love them. They exfoliate my skin and keep me feeling clean.,[],B002KC6YG0,B002KC6YG0,AHZYO3MDL347DZGG4WRZLEJ3LR3Q,1455395907000,0,True
5.0,This is that perfect item I was looking for,"I got these after watching this YouTube video from this Youtuber who tested this out.<br />[...] my hair is a little shorter than hers and I'm working on growing it out from a pixie cut, so I have a bunch of crazy weird layers in my hair. I needed an alternative to the typical elastic hair tie to throw my hair up. I'm afraid I wear my hair up so often that I probably have a big line of breakage across my hair from where the hair tie goes. This is that perfect item I was looking for. It's easy and I get multiple looks out of it. It's even fancier than just popping my hair up in a pony tail, so I don't feel obligated to fix my hair before I go out if I've had it up with this device. Sometimes some of my shorter strands do fall out of this, but that is because those strands are barely long enough for an elastic- not this products fault! I'm so glad one of these recommended beauty tools actually works!!!",[],B016SP6RK2,B016SP6RK2,AFAC4HN5FBEMXVV67V5KH2NSWQ4Q,1481935091000,3,True
5.0,I loooooooooooove this gel mask. The first time I ...,"I loooooooooooove this gel mask. The first time I used it my husband asked me, &#34;what did you use on your skin?! It's so soft!!&#34; After that, I was obviously hooked. I do experience some redness after I have used this mask, and I don't have very sensitive skin. So for those who do have sensitive skin, you might want to try a test patch first! My redness went away fairly quick and my skin felt so tight after, I couldn't ignore moisturizing before I went to bed. The next morning my skin was glowing and just as smooth as the night before. I have officially found the missing piece to my skin routine!!",[],B01FT3Z3EU,B01FT3Z3EU,AFAC4HN5FBEMXVV67V5KH2NSWQ4Q,1480963247000,2,False
3.0,Not for me,"I hadn't had much experience with waxing, however I have tried wax pearls before and that definitely wasn't working for me, and though I usually just stick with good old fashioned razors but I thought I would try these easy to use wax strips. They are pretty easy to use too! The instructions are on the back of the box and they even have pictures for you to follow. To heat up the wax strips all you have to do is use your hands and rub them and the heat from your body allows the wax to warm up enough for you to pull the paper apart. You simply stick the wax strips on the area that you want the hair removal. It didn't really say how long you should leave it on before removing it but I feel like it needs to cool a bit to get a bit harder before you pull it off. One of my issues is that I didn't feel like it pulled off all the hair that I wanted to be gone within that area that I put the strip. If I am going to go through some pain for this hair removal I don't want to have to do it multiple times on the same area of skin. To finish up you are supposed to open the post cleaning wipes, however they left my skin oily and feeling kind of greasy and I didn't like those. I preferred to finish up with some of my own CBD lotion. Overall I think it worked, but not well enough for my liking.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/615qAMlzqQL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/615qAMlzqQL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/615qAMlzqQL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61CVE0MJYeL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61CVE0MJYeL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61CVE0MJYeL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61J3BB2VCwL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61J3BB2VCwL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61J3BB2VCwL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61j1KcY+ZvL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61j1KcY+ZvL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61j1KcY+ZvL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61tjCLW4KbL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61tjCLW4KbL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61tjCLW4KbL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71XgSVwA+ZL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71XgSVwA+ZL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71XgSVwA+ZL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71huSl-fvFL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71huSl-fvFL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71huSl-fvFL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ooaGnFvmL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ooaGnFvmL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ooaGnFvmL.jpg', 'attachment_type': 'IMAGE'}]",B07X6DWRG6,B07X6DWRG6,AGCQR2QLP3XWU64TBYFJCAZWQQKQ,1582070527471,1,True
